#	Acetate	Propionate	Butyrate	Lactate	Succinate	Galactonate	Phenylacetate	Isobutyrate	Isovalerate	5Aminopentanoate	Fumarate	Alanine	Arginine	Asparagine	Aspartate	Glutamate	Glutamine	Glycine	Isoleucine	Leucine	Lysine	Methionine	Phenylalanine	Proline	Serine	Threonine	Tyrosine	Valine	Arabinose	Galactose	Xylose	Sucrose	Fructose	Glucose	Choline	Creatine	Creatinine	Hypoxanthine	Taurine	Trimethylamine	TrimethylamineNoxide	Uracil	Urea
Ver_Verrucomicrobiaceae_Akkermansia_7b70	-0.5747386759581883	-0.498432055749129	-0.21428571428571433	0.02177700348432056	-0.6165505226480839	-0.4003484383132494	-0.21376306620209062	-0.03763066202090593	-0.17700348432055754	0.03571428571428572	-0.3558802002571687	-0.08867595818815333	-0.24895470383275264	-0.027700348432055752	0.4113240418118468	-0.45226480836236943	-0.42090592334494786	-0.23815331010452967	0.19529616724738683	0.1874564459930314	0.10278745644599305	0.34581881533101055	0.06393728222996517	-0.2576655052264809	0.1259581881533101	0.11637630662020908	0.17247386759581884	0.1439024390243903	-0.479262046992838	-0.4387041888397335	-0.6361095272919883	0.6247120067881132	0.5941851317984277	0.22195121951219518	-0.2560975609756098	-0.2017421602787457	-0.16689895470383279	-0.23624676432038733	0.11864111498257843	-0.39965156794425094	-0.24356461541462343	-0.46413293396812666	-0.3513747981351519
Bac_Bacteroidaceae_Bacteroides_831d	-0.397212543554007	-0.5627177700348432	-0.23972125435540073	-0.30418118466898963	-0.27648083623693387	-0.24435121157262937	-0.3801393728222997	-0.17247386759581884	-0.19947735191637633	0.17473867595818818	-0.17850678834555433	-0.3599303135888503	-0.3970383275261325	-0.16846689895470388	-0.09843205574912894	-0.1285714285714286	-0.33519163763066206	-0.19982578397212547	-0.10731707317073172	-0.062195121951219526	-0.1609756097560976	-0.026132404181184673	-0.302439024390244	-0.21672473867595826	-0.11358885017421605	-0.1815331010452962	-0.2149825783972126	-0.19198606271777008	-0.32806522832572177	-0.3163057201534479	-0.5249601715316353	0.3472191916262151	0.26892363298192334	-0.13519163763066205	-0.28466898954703834	-0.11219512195121953	-0.23501742160278752	-0.46000393797305494	-0.07108013937282232	-0.35296167247386767	-0.2834618235190217	-0.7273725084575119	-0.10407288742419456
Fir_Erysipelotrichaceae_Allobaculum_9429	-0.3446318800394872	-0.36017618611682717	-0.032417185323683456	0.2481774679698389	-0.16660307539302888	-0.2986631350696017	-0.18214738147036888	0.1490659095621837	-0.012887159739333177	-0.00863572559852223	0.12618984411311318	0.10097156084425993	-0.12315873276661704	-0.1255501644708232	0.07174295112618469	-0.38302764462368605	-0.30118753741307536	-0.2321017326248975	0.1438844742030704	0.22306743507567423	-0.055667215781243305	0.2582746240542649	0.13099731446373722	-0.03387861580958721	0.0	0.09127297671053497	0.15384877297059604	0.14534590468897415	-0.20076736587709865	-0.24041212317452496	-0.125462116800565	0.3368931465115129	0.30822556406744755	0.3037118264341818	-0.17949023513236204	0.08702154256972403	0.18839167536468499	0.0969896793472079	0.30623611545528834	-0.08263725111201274	0.11001064990244264	0.01584842861716076	0.1383013017208197
Bac_S24-7_uncultured_82da	0.24937318382194198	0.2030059802237226	0.16434450100572306	0.3575190397788204	0.1418916144495653	-0.2520944619436788	0.09990870230905718	0.27448321671610665	0.15531020345649982	0.34330330687048377	-0.010155689509103286	0.30437611301868356	0.15318448638609433	0.058722934069951174	0.2790003654907182	-0.014215732908336595	-0.01860002436604788	-0.16328164247052032	-0.040787196288405	-0.0025242890211064984	0.14282161566786764	0.04862577798552518	0.15889735101280902	-0.06204436699245972	-0.061911509675559376	0.05859007675305083	0.092070120611937	0.08343439501341479	0.11476278479861052	0.08176554815454203	0.22132459210394573	-0.028395059630595767	0.02341259178899171	0.27581178988511	0.32138184958192734	-0.1466744778579776	-0.0132857316900342	0.1073191472721526	0.09021011817533223	0.18892310463228637	-0.02856556730558595	0.1779021806935343	-0.08785275870674797
Fir_Erysipelotrichaceae_NA_e95a	-0.0607157938234563	-0.199285975350513	0.224528865561578	0.39764194948272363	-0.06337294016146314	-0.31059339194028934	-0.3774476373138717	0.2298431582375917	0.30291468253277976	-0.1482687656607817	0.13267219911892378	0.2847132301174329	0.05234578285873476	0.007572867063319494	0.1490659095621837	-0.30530611423698595	-0.07692438648529802	-0.14335304493546902	0.16288307051981932	0.24140174480792143	0.030158610936377638	0.2941460996173572	0.23117173140659508	0.08595868403452128	0.09924441572455547	0.21177456313914517	0.2641203459978799	0.26797320818798986	-0.3418580836589198	-0.3801897255434597	-0.17167792068366858	0.2860282835960013	0.31337472514818804	0.17842737659715935	0.26505034721618226	0.17497308635775047	0.18586738634357847	0.01784180823399537	0.20765598631523455	0.24153460212482178	-0.242143006578746	0.05968146992768647	0.08093769362070698
Fir_Lachnospiraceae_NA_634c	-0.10749597118084596	-0.023955747224256595	-0.16011150326612228	-0.3951391614881015	-0.2301493969690397	0.13662574417568898	-0.022387734678668895	-0.2807613574682873	-0.1233503202528994	0.3035846511873972	-0.13346088797947328	-0.4742366832321923	-0.2794546803469642	-0.1351975261528954	-0.1426891416484811	0.10087547376614232	-0.21577594863448576	0.036325623972781815	-0.22910405527198124	-0.246352193273446	0.14687050843671498	-0.15061631618450783	-0.3091598069050424	-0.10392438704922953	-0.24260638552565314	-0.32902129914915335	-0.29835794270210486	-0.34949257404988165	-0.014164253332520926	-0.03562433174996994	-0.20942862211072452	-0.0021191283415950817	-0.02606003553271664	-0.3048913283087203	-0.2906049917822545	-0.17309116267126493	-0.1957402327741984	-0.22165591113343786	-0.03379938153822385	-0.07770373281467957	-0.1301507099921596	-0.3534042238343376	-0.12746907838897428
Fir_Lachnospiraceae_Blautia_d42e	0.4317142337219454	0.27575692224620735	0.023175779247232593	-0.3539969589530301	0.315312575547875	0.4267075722725355	0.1003702920782404	-0.5096057624701632	-0.32036594094764753	-0.10115443498510164	-0.032875076570531174	-0.23245480838953592	-0.06804617891762653	-0.21529079142823962	-0.29074276446622244	0.5036811271738781	0.34214768836046017	0.19411893294298574	-0.4250925825084504	-0.47179264896152057	-0.36480070566978523	-0.46743629947895804	-0.43363102749427296	0.17268569348877816	-0.2921367963006424	-0.20439991772183333	-0.5817469099013985	-0.28978436758005865	0.3114022542827864	0.3721021936689442	0.19958302565813157	-0.40876026230595164	-0.4894231134099703	-0.37220649979014153	0.21197996582149206	0.09941189519207665	-0.06839468687623151	-0.33632469394295295	-0.27262035061876233	0.014201699313153807	0.19238477246016136	-0.11853979350787203	0.004122596387584119
Fir_Lachnospiraceae_NA_f01d	0.5017865400094517	0.45769067525697127	0.039738565863895445	-0.3762963320182029	0.22309370309555335	0.6184362006723443	0.2801743185360172	-0.3925926298615109	-0.0946405318600668	-0.1864923924314391	0.00510241674383706	-0.2711111368477604	0.011328977110321069	-0.12296297463586944	-0.3057952360008972	0.5775163946930594	0.4297168163922553	0.3988671402610734	-0.4332898014808951	-0.48217869501081906	-0.21795209040702304	-0.4446187785912162	-0.37481485039608403	0.26867104947015275	-0.2644880425371111	-0.15442267261145337	-0.48287586283299266	-0.30527236013426695	0.36203862693469663	0.3351405175234954	0.24026666939990987	-0.4749214192561408	-0.5120641893474485	-0.40287585523857156	0.26806102762575085	0.034945537086451914	-0.05054466710758631	-0.16111554328552605	-0.2627451229816771	0.10222223192620473	0.060307643314736786	0.015359212423900766	-0.12586968030716852
Fir_Lachnospiraceae_NA_45f4	-0.040035894600466436	-0.08318893914549473	-0.016949502823555132	0.2574571032336564	0.049387344434152027	-0.38661894923423645	-0.006136888953356169	0.220733180449287	0.08494233598931078	0.2796667965886597	0.0700254750903675	0.14582417084403468	0.1145552604626485	-0.09770316857486092	0.23125356151218326	-0.04217893518735272	-0.040328127407769115	-0.12906948989201467	0.1091976589954328	0.10958730273850302	-0.028638815115662124	0.09341708740108835	0.08971547184192115	-0.12322483374596117	0.12322483374596117	0.15994875653033064	0.045588317939217256	0.14699310207324537	-0.08127323513303542	-0.02516742306635276	-0.088190849690283	0.20283250371575473	0.20333869189757128	0.2935965604034205	-0.09283262178648301	0.2736273185710711	0.12643939462629059	-0.1708477574389561	0.1592668799799577	0.022501926162305952	0.015829966535716014	-0.13295025913484812	0.06637252151831877
Fir_Ruminococcaceae_Anaerotruncus_0fa0	-0.46699346890470217	-0.4218219811585859	-0.12794159617502937	0.24033888627271868	-0.3462261678422913	-0.37898901229553855	-0.2731546435471032	0.27501464598370795	0.05221292554183441	-0.06204436699245972	-0.0347886385311836	0.1474716217593796	-0.07121152185858332	0.10349584986536643	0.12820731080883002	-0.5354149871083782	-0.29866324839196884	-0.19888740339981198	0.48306920424964356	0.43989057625703243	-0.025375747527965325	0.3483518849126967	0.36535762147594053	-0.17311308392114566	0.2488417545543406	0.2993275349764706	0.39671194826442124	0.3654904787928409	-0.3112096693656438	-0.3611869303913403	-0.22119004827895852	0.35751611664972344	0.354487558152225	0.2036702668082243	-0.2734203581809039	0.2105788472870421	0.03387861580958721	0.2029673372784586	0.3726647739054593	-0.18453881317457504	0.040589678194681435	-0.03612299495623128	-0.016030378154004103
